"Target","Molecule"
"AA1R","AVWBSFSALRNJKJ-UHFFFAOYSA-N"
"AA1R","CRYQUEMGJRNSNJ-UHFFFAOYSA-N"
"AA1R","COBHXZIKLYWMLS-UHFFFAOYSA-N"
"AA1R","DUUGGDGHFBNLHS-UHFFFAOYSA-N"
"AA1R","XOGGWMKIGUYGPC-UHFFFAOYSA-N"
"AA1R","NSUAESZFZHYVHU-UHFFFAOYSA-N"
"AA2BR","CBNXOSCGWXMGTB-UHFFFAOYSA-N"
"AA2BR","OTTHALQEWXGENA-UHFFFAOYSA-N"
"AA2BR","BUEJCBZTDZRXBI-UHFFFAOYSA-N"
"AA2BR","AVWBSFSALRNJKJ-UHFFFAOYSA-N"
"AA2BR","CRYQUEMGJRNSNJ-UHFFFAOYSA-N"
"AA2BR","COBHXZIKLYWMLS-UHFFFAOYSA-N"
"AA2BR","DUUGGDGHFBNLHS-UHFFFAOYSA-N"
"AA2BR","XOGGWMKIGUYGPC-UHFFFAOYSA-N"
"AA2BR","NSUAESZFZHYVHU-UHFFFAOYSA-N"
"AA2AR","CBNXOSCGWXMGTB-UHFFFAOYSA-N"
"AA2AR","OTTHALQEWXGENA-UHFFFAOYSA-N"
"AA2AR","BUEJCBZTDZRXBI-UHFFFAOYSA-N"
"AA2AR","CRYQUEMGJRNSNJ-UHFFFAOYSA-N"
"AA2AR","COBHXZIKLYWMLS-UHFFFAOYSA-N"
"AA2AR","DUUGGDGHFBNLHS-UHFFFAOYSA-N"
"AA2AR","XOGGWMKIGUYGPC-UHFFFAOYSA-N"
"AA2AR","NSUAESZFZHYVHU-UHFFFAOYSA-N"
"AA3R","AVWBSFSALRNJKJ-UHFFFAOYSA-N"
"AA3R","CRYQUEMGJRNSNJ-UHFFFAOYSA-N"
"AA3R","COBHXZIKLYWMLS-UHFFFAOYSA-N"
"AA3R","DUUGGDGHFBNLHS-UHFFFAOYSA-N"
"AA3R","XOGGWMKIGUYGPC-UHFFFAOYSA-N"
"AA3R","NSUAESZFZHYVHU-UHFFFAOYSA-N"
"S1PR3","LJOJKDPJECUQMO-UHFFFAOYSA-N"
"S1PR1","LJOJKDPJECUQMO-UHFFFAOYSA-N"
"DRD3","TZQRQWWAQZCVET-UHFFFAOYSA-N"
"DRD2","TZQRQWWAQZCVET-UHFFFAOYSA-N"
"HRH1","MKKJPIHSAMRGEO-UHFFFAOYSA-N"
"5HT7R","NSQFNGCVKOBFOP-UHFFFAOYSA-N"
"5HT2A","NSQFNGCVKOBFOP-UHFFFAOYSA-N"
"5HT6R","NSQFNGCVKOBFOP-UHFFFAOYSA-N"
"HRH3","ITYMMRKSCDTSQX-HTAPYJJXSA-N"
"PE2R3","GDWDVTWHKOMUSN-UHFFFAOYSA-N"
"NPY1R","ZSNMPXARMQLVQF-FGUUHEIUSA-N"
"MCHR1","TZAVEMGJPFYKKA-UHFFFAOYSA-N"
"P2Y12","BENZZVSVNAGPOJ-GEVKEYJPSA-N"
"NK1R","BLKHBPBPTMODSH-RAWAAWEYSA-N"
"OPRD","BLKHBPBPTMODSH-RAWAAWEYSA-N"
"OPRD","ACCWAOKNDZJAQS-WBWMCNGVSA-N"
"OPRM","ACCWAOKNDZJAQS-WBWMCNGVSA-N"
"SSR3","VABWJEMMIDGNDC-OFMOJSQQSA-N"
"SSR3","VABWJEMMIDGNDC-SWDBKDPZSA-N"
"SSR4","VABWJEMMIDGNDC-OFMOJSQQSA-N"
"SSR4","VABWJEMMIDGNDC-SWDBKDPZSA-N"
"SSR1","VABWJEMMIDGNDC-OFMOJSQQSA-N"
"SSR1","VABWJEMMIDGNDC-SWDBKDPZSA-N"
"NPY1R","JASFWVIOOFYYRD-FWZXWOTPSA-N"
"5HT2A","PRYNGBWWKDSBAP-UHFFFAOYSA-N"
"5HT4R","PRYNGBWWKDSBAP-UHFFFAOYSA-N"
"5HT7R","GDBBTMDOWJPPBU-UHFFFAOYSA-N"
"5HT2A","GDBBTMDOWJPPBU-UHFFFAOYSA-N"
"ACM2","DAIWBMZPSVQRCH-IBGZPJMESA-N"
"ACM3","DAIWBMZPSVQRCH-IBGZPJMESA-N"
"ACM1","DAIWBMZPSVQRCH-IBGZPJMESA-N"
"HRH1","YGQQBKYVKLZEMA-UHFFFAOYSA-N"
"MC4R","GRAFEEBFOIOLGS-AREMUKBSSA-N"
"MC4R","KKBPPVVSQKSKNV-AREMUKBSSA-N"
"MC3R","GRAFEEBFOIOLGS-AREMUKBSSA-N"
"MC3R","KKBPPVVSQKSKNV-AREMUKBSSA-N"
"MC5R","GRAFEEBFOIOLGS-AREMUKBSSA-N"
"MC5R","KKBPPVVSQKSKNV-AREMUKBSSA-N"
"BKRB2","ROMRTXMEQJYJJZ-UHFFFAOYSA-N"
"5HT6R","VZHQBJGRGJYOBZ-UHFFFAOYSA-N"
"5HT1A","JRLJFLWPLMJTPJ-UHFFFAOYSA-N"
"5HT7R","JRLJFLWPLMJTPJ-UHFFFAOYSA-N"
"5HT2A","JRLJFLWPLMJTPJ-UHFFFAOYSA-N"
"PD2R","QJTJQXIBBHMOBJ-UHFFFAOYSA-N"
"PD2R2","QJTJQXIBBHMOBJ-UHFFFAOYSA-N"
"5HT1A","HAOITGOWYBTNMV-UHFFFAOYSA-N"
"5HT2A","HAOITGOWYBTNMV-UHFFFAOYSA-N"
"AA1R","NSXUYBRBIYQDKM-UHFFFAOYSA-N"
"AA2BR","NSXUYBRBIYQDKM-UHFFFAOYSA-N"
"AA2AR","NSXUYBRBIYQDKM-UHFFFAOYSA-N"
"5HT1A","SREBUNVCUQHAKE-UHFFFAOYSA-N"
"5HT7R","SREBUNVCUQHAKE-UHFFFAOYSA-N"
"5HT2A","SREBUNVCUQHAKE-UHFFFAOYSA-N"
"5HT6R","SREBUNVCUQHAKE-UHFFFAOYSA-N"
"5HT2A","FNRRHBXSSQNLPH-UHFFFAOYSA-N"
"5HT2A","ZOGCPCPBHXLAHX-UHFFFAOYSA-N"
"5HT2C","ZOGCPCPBHXLAHX-UHFFFAOYSA-N"
"DRD3","FNRRHBXSSQNLPH-UHFFFAOYSA-N"
"DRD3","ZOGCPCPBHXLAHX-UHFFFAOYSA-N"
"DRD1","FNRRHBXSSQNLPH-UHFFFAOYSA-N"
"DRD1","ZOGCPCPBHXLAHX-UHFFFAOYSA-N"
"DRD2","FNRRHBXSSQNLPH-UHFFFAOYSA-N"
"DRD2","ZOGCPCPBHXLAHX-UHFFFAOYSA-N"
"V1BR","RTYFXNURHRXECA-UHFFFAOYSA-N"
"V1AR","RTYFXNURHRXECA-UHFFFAOYSA-N"
"V2R","NJXZWIIMWNEOGJ-WEWKHQNJSA-N"
"OXYR","NJXZWIIMWNEOGJ-WEWKHQNJSA-N"
"V1BR","NJXZWIIMWNEOGJ-WEWKHQNJSA-N"
"V1AR","NJXZWIIMWNEOGJ-WEWKHQNJSA-N"
"5HT1A","LCJMOOYZLAZDBK-UHFFFAOYSA-N"
"5HT1A","YQANZQCQGNYBAC-MOSHPQCFSA-N"
"CXCR3","JDFIOGARMQAPQO-OHGISNTKSA-M"
"HRH3","RNAMYOYQYRYFQY-UHFFFAOYSA-N"
"CCR2","ZBIJSTZDZCPBBF-AHWVRZQESA-N"
"DRD1","FPZPTCIPFUOBLF-XBXARRHUSA-N"
"P2Y12","QYCPAGGTJKCYPL-FQEVSTJZSA-N"
"PD2R","KBLSMGVSEBPDRB-UHFFFAOYSA-N"
"PD2R2","KBLSMGVSEBPDRB-UHFFFAOYSA-N"
"GPER1","VHSVKVWHYFBIFJ-HKZYLEAXSA-N"
"5HT1A","AOAWROOBGZLWJS-UHFFFAOYSA-N"
"5HT2B","UWMNAFXETUEZJZ-UHFFFAOYSA-N"
"5HT2B","KMWRABRPTOODHP-UHFFFAOYSA-N"
"5HT7R","UWMNAFXETUEZJZ-UHFFFAOYSA-N"
"5HT7R","KMWRABRPTOODHP-UHFFFAOYSA-N"
"5HT2C","UWMNAFXETUEZJZ-UHFFFAOYSA-N"
"5HT4R","UWMNAFXETUEZJZ-UHFFFAOYSA-N"
"5HT4R","KMWRABRPTOODHP-UHFFFAOYSA-N"
"GPR35","IHLWXZNPOVMUFQ-UHFFFAOYSA-N"
"ACM5","CYXKNKQEMFBLER-UHFFFAOYSA-N"
"ACM4","CYXKNKQEMFBLER-UHFFFAOYSA-N"
"ACM3","CYXKNKQEMFBLER-UHFFFAOYSA-N"
"ACM1","CYXKNKQEMFBLER-UHFFFAOYSA-N"
"V1AR","YOKBGCTZYPOSQM-HPSWDUTRSA-N"
"NK2R","YOKBGCTZYPOSQM-HPSWDUTRSA-N"
"MC4R","YOKBGCTZYPOSQM-HPSWDUTRSA-N"
"C5AR1","YOKBGCTZYPOSQM-HPSWDUTRSA-N"
"P2RY2","JFCPDJMYRHCAHH-ZOQUXTDFSA-N"
"P2RY4","JFCPDJMYRHCAHH-ZOQUXTDFSA-N"
"P2RY6","JFCPDJMYRHCAHH-ZOQUXTDFSA-N"
"ADRB2","JRRKWFRTDFOWAB-SANMLTNESA-N"
"ACM2","JRRKWFRTDFOWAB-SANMLTNESA-N"
"AA3R","CVKURGINOFELMY-UHFFFAOYSA-N"
"AA1R","FPIHBXLUUOSXHR-UHFFFAOYSA-N"
"AA1R","LIMBCJHHZJITSJ-UHFFFAOYSA-N"
"AA1R","OCYNMYPMSJPZPM-UHFFFAOYSA-N"
"AA1R","SSHDELUWPYLWLW-UHFFFAOYSA-N"
"AA2BR","FPIHBXLUUOSXHR-UHFFFAOYSA-N"
"AA2BR","LIMBCJHHZJITSJ-UHFFFAOYSA-N"
"AA2BR","OCYNMYPMSJPZPM-UHFFFAOYSA-N"
"AA2BR","SSHDELUWPYLWLW-UHFFFAOYSA-N"
"AA2AR","FPIHBXLUUOSXHR-UHFFFAOYSA-N"
"AA2AR","LIMBCJHHZJITSJ-UHFFFAOYSA-N"
"AA2AR","OCYNMYPMSJPZPM-UHFFFAOYSA-N"
"AA2AR","SSHDELUWPYLWLW-UHFFFAOYSA-N"
"AA1R","WCFZQVPJCXXOQP-UHFFFAOYSA-N"
"AA2BR","WCFZQVPJCXXOQP-UHFFFAOYSA-N"
"5HT2C","MWHSRYBROGTQTJ-DYVFJYSZSA-N"
"5HT1A","QLOFPPKCJSHBIO-UHFFFAOYSA-N"
"DRD4","QLOFPPKCJSHBIO-UHFFFAOYSA-N"
"DRD2","QLOFPPKCJSHBIO-UHFFFAOYSA-N"
"5HT1A","FYOVZCDHYOEKDE-UHFFFAOYSA-N"
"5HT2B","FYOVZCDHYOEKDE-UHFFFAOYSA-N"
"5HT6R","FYOVZCDHYOEKDE-UHFFFAOYSA-N"
"5HT2B","AUNJSZUSKBJRIJ-MRXNPFEDSA-N"
"5HT6R","AUNJSZUSKBJRIJ-MRXNPFEDSA-N"
"CNR2","PBYWRLYMVUMIFF-UHFFFAOYSA-N"
"CNR1","PBYWRLYMVUMIFF-UHFFFAOYSA-N"
"TRFR","ZWYVFBBBUUPCJC-JQWIXIFHSA-N"
"OPRK","MZECNVZIHKKHMP-SVBPBHIXSA-N"
"OPRM","MZECNVZIHKKHMP-SVBPBHIXSA-N"
"5HT1A","AGCRUJCLQRUZLK-UHFFFAOYSA-N"
"5HT7R","POKYWZWHSFVCNV-UHFFFAOYSA-N"
"5HT2A","POKYWZWHSFVCNV-UHFFFAOYSA-N"
"5HT2C","POKYWZWHSFVCNV-UHFFFAOYSA-N"
"AA2AR","KWULQQPKJVEXMY-UHFFFAOYSA-N"
"AA1R","HTSGFLSECZTQRO-FSKOQRQXSA-N"
"AA1R","SZFIADCESWNCDQ-PASRKNOOSA-N"
"AA3R","SZFIADCESWNCDQ-PASRKNOOSA-N"
"AA1R","GPEFJUIYWKPKIL-UHFFFAOYSA-N"
"AA2BR","GPEFJUIYWKPKIL-UHFFFAOYSA-N"
"AA3R","GPEFJUIYWKPKIL-UHFFFAOYSA-N"
"PE2R3","SOONLSMFDWIFKR-UHFFFAOYSA-N"
"PF2R","SOONLSMFDWIFKR-UHFFFAOYSA-N"
"5HT2A","QQGJOZLAJLPARG-UHFFFAOYSA-N"
"5HT2A","IGUHNGAQSVMCOM-UHFFFAOYSA-N"
"5HT2A","CVCPNOHIUOTCKW-UHFFFAOYSA-N"
"5HT2A","ABKFNWSCLGGDOH-UHFFFAOYSA-N"
"5HT2A","NUHJBHFWIFYLHK-UHFFFAOYSA-N"
"5HT2A","OZHJLELZQHCGSD-UHFFFAOYSA-N"
"5HT2A","OHODDACZFUFQDV-UHFFFAOYSA-N"
"5HT2A","YIHQDWZWZRGAIH-UHFFFAOYSA-N"
"5HT2A","JIUFRGXCNZAJEV-UHFFFAOYSA-N"
"5HT2A","LMNFUDPLNOKROB-UHFFFAOYSA-N"
"5HT2A","UZOQQWLFKZUEAL-UHFFFAOYSA-N"
"5HT2A","WEARRJZMFZNKLA-UHFFFAOYSA-N"
"5HT2C","QQGJOZLAJLPARG-UHFFFAOYSA-N"
"5HT2C","IGUHNGAQSVMCOM-UHFFFAOYSA-N"
"5HT2C","CVCPNOHIUOTCKW-UHFFFAOYSA-N"
"5HT2C","ABKFNWSCLGGDOH-UHFFFAOYSA-N"
"5HT2C","NUHJBHFWIFYLHK-UHFFFAOYSA-N"
"5HT2C","OZHJLELZQHCGSD-UHFFFAOYSA-N"
"5HT2C","OHODDACZFUFQDV-UHFFFAOYSA-N"
"5HT2C","YIHQDWZWZRGAIH-UHFFFAOYSA-N"
"5HT2C","JIUFRGXCNZAJEV-UHFFFAOYSA-N"
"5HT2C","LMNFUDPLNOKROB-UHFFFAOYSA-N"
"5HT2C","UZOQQWLFKZUEAL-UHFFFAOYSA-N"
"5HT2C","WEARRJZMFZNKLA-UHFFFAOYSA-N"
"GPR52","HSRFCCJTFOZWIG-UHFFFAOYSA-N"
"CNR2","UVQIBKXDOZWHFU-WOJBJXKFSA-N"
"CNR1","UVQIBKXDOZWHFU-WOJBJXKFSA-N"
"CNR2","KQQMZTULVOWZJR-ZTNFWEORSA-N"
"CNR1","KQQMZTULVOWZJR-ZTNFWEORSA-N"
"DRD3","MSXGPWPTXORIBR-UHFFFAOYSA-N"
"DRD1","MSXGPWPTXORIBR-UHFFFAOYSA-N"
"DRD2","MSXGPWPTXORIBR-UHFFFAOYSA-N"
"DRD5","MSXGPWPTXORIBR-UHFFFAOYSA-N"
"HRH3","KTIHAAVUVHUODX-GFCCVEGCSA-N"
"HRH4","KTIHAAVUVHUODX-GFCCVEGCSA-N"
"AGTR1","HQEOEKZNWMXPAE-UQWHTAPSSA-N"
"5HT1A","ACVFFLLCEGYOOX-UHFFFAOYSA-N"
"5HT2A","IRKUMRQQBHRFLD-UHFFFAOYSA-N"
"DRD1","ACVFFLLCEGYOOX-UHFFFAOYSA-N"
"DRD1","IRKUMRQQBHRFLD-UHFFFAOYSA-N"
"HRH4","LJSDZLLEOCBXBC-MRVPVSSYSA-N"
"AA2AR","RESVNXVNOWGHOF-UHFFFAOYSA-N"
"AA3R","RESVNXVNOWGHOF-UHFFFAOYSA-N"
"MC4R","FTOGLQXKLWNGLW-VHNNBIRDSA-N"
"5HT1A","SZNATCJGGOZJDA-UHFFFAOYSA-N"
"5HT7R","SZNATCJGGOZJDA-UHFFFAOYSA-N"
"5HT1A","UMLQEUFOJFONRU-UHFFFAOYSA-N"
"5HT2A","UMLQEUFOJFONRU-UHFFFAOYSA-N"
"ADRB1","ZQWNZUAMWNPQGR-UHFFFAOYSA-N"
"ADRB2","ZQWNZUAMWNPQGR-UHFFFAOYSA-N"
"5HT6R","QUUSSZWUXRDTJG-UHFFFAOYSA-N"
"HRH3","USNNNBJEPXKOFF-SFTDATJTSA-N"
"5HT4R","LBXVOPLYLDLZEV-UHFFFAOYSA-N"
"CNR1","XCFWDLWOCXSJOK-JRTLGTJJSA-N"
"5HT1A","AGKQMEJGGYUHPL-UHFFFAOYSA-N"
"5HT2C","AZMQHXVJUIAXHL-UHFFFAOYSA-N"
"DRD2","ZBISUMKKQFCYDI-UHFFFAOYSA-N"
"ADRB2","KJRJFCYUWPYYSW-UHFFFAOYSA-N"
"ADRB3","KJRJFCYUWPYYSW-UHFFFAOYSA-N"
"ADRB1","NVFFYNVUDNEFQT-UHFFFAOYSA-N"
"ADRB1","KKPXMOIIKXJFCJ-UHFFFAOYSA-N"
"ADRB1","LBELPNBKSBOXOB-UHFFFAOYSA-N"
"ADRB1","HPTKHKFFMSMJTM-UHFFFAOYSA-N"
"ADRB1","WCPUZUMGETWWNL-UHFFFAOYSA-N"
"ADRB1","CBIPUOCUMCGWSC-UHFFFAOYSA-N"
"ADRB1","OBNBHAGRBKUSPV-UHFFFAOYSA-N"
"ADRB1","NDJLTYJJCSTDDO-UHFFFAOYSA-N"
"ADRB1","KYYMUHCVQBBYFP-UHFFFAOYSA-N"
"ADRB2","NVFFYNVUDNEFQT-UHFFFAOYSA-N"
"ADRB2","KKPXMOIIKXJFCJ-UHFFFAOYSA-N"
"ADRB2","LBELPNBKSBOXOB-UHFFFAOYSA-N"
"ADRB2","HPTKHKFFMSMJTM-UHFFFAOYSA-N"
"ADRB2","WCPUZUMGETWWNL-UHFFFAOYSA-N"
"ADRB2","CBIPUOCUMCGWSC-UHFFFAOYSA-N"
"ADRB2","OBNBHAGRBKUSPV-UHFFFAOYSA-N"
"ADRB2","NDJLTYJJCSTDDO-UHFFFAOYSA-N"
"ADRB2","KYYMUHCVQBBYFP-UHFFFAOYSA-N"
"ADRB3","NVFFYNVUDNEFQT-UHFFFAOYSA-N"
"ADRB3","KKPXMOIIKXJFCJ-UHFFFAOYSA-N"
"ADRB3","LBELPNBKSBOXOB-UHFFFAOYSA-N"
"ADRB3","HPTKHKFFMSMJTM-UHFFFAOYSA-N"
"ADRB3","WCPUZUMGETWWNL-UHFFFAOYSA-N"
"ADRB3","CBIPUOCUMCGWSC-UHFFFAOYSA-N"
"ADRB3","OBNBHAGRBKUSPV-UHFFFAOYSA-N"
"ADRB3","NDJLTYJJCSTDDO-UHFFFAOYSA-N"
"ADRB3","KYYMUHCVQBBYFP-UHFFFAOYSA-N"
"NMUR1","WBWUFPXBZXKQCJ-AQJXLSMYSA-N"
"NMUR2","WBWUFPXBZXKQCJ-AQJXLSMYSA-N"
"P2RY6","RYWQVZLIGJOUIY-JMJGKCIBSA-N"
"HRH3","MGPIMNVSULKFFK-UHFFFAOYSA-N"
"HRH2","MGPIMNVSULKFFK-UHFFFAOYSA-N"
"HRH4","MGPIMNVSULKFFK-UHFFFAOYSA-N"
"5HT2A","ADZOFZRDWPGJCH-UHFFFAOYSA-N"
"5HT2C","ADZOFZRDWPGJCH-UHFFFAOYSA-N"
"5HT2A","UTGILOVPWVPYDC-UHFFFAOYSA-N"
"PE2R4","IFKQAJFRAOXFQO-UHFFFAOYSA-N"
"PD2R","IFKQAJFRAOXFQO-UHFFFAOYSA-N"
"OPRD","DCJFBZIBSWVDCC-ZJQIPYTLSA-N"
"OPRM","DCJFBZIBSWVDCC-ZJQIPYTLSA-N"
"OPRK","OOLFHBYKMZMHBX-UHFFFAOYSA-N"
"OPRM","OOLFHBYKMZMHBX-UHFFFAOYSA-N"
"OPRX","OOLFHBYKMZMHBX-UHFFFAOYSA-N"
"CCKAR","YCEIOOXEUSAMIZ-RUJSPISNSA-N"
"GASR","YCEIOOXEUSAMIZ-RUJSPISNSA-N"
"MC4R","YCEIOOXEUSAMIZ-RUJSPISNSA-N"
"MC4R","OYHTUAKSBPLZSH-LTIDWATBSA-N"
"OPRD","OYHTUAKSBPLZSH-LTIDWATBSA-N"
"OPRM","OYHTUAKSBPLZSH-LTIDWATBSA-N"
"CCKAR","TVINVHGLLFLSBP-XDVIOIQHSA-N"
"CCKAR","TVINVHGLLFLSBP-KYFADEEDSA-N"
"GASR","TVINVHGLLFLSBP-XDVIOIQHSA-N"
"GASR","TVINVHGLLFLSBP-KYFADEEDSA-N"
"MC4R","TVINVHGLLFLSBP-XDVIOIQHSA-N"
"MC4R","TVINVHGLLFLSBP-KYFADEEDSA-N"
"OPRD","TVINVHGLLFLSBP-XDVIOIQHSA-N"
"OPRD","TVINVHGLLFLSBP-KYFADEEDSA-N"
"OPRM","TVINVHGLLFLSBP-XDVIOIQHSA-N"
"OPRM","TVINVHGLLFLSBP-KYFADEEDSA-N"
"5HT1A","IMWNCWRNMUKPGO-UHFFFAOYSA-N"
"5HT1A","YWGRWBCJUGEEBA-UHFFFAOYSA-N"
"5HT2A","IMWNCWRNMUKPGO-UHFFFAOYSA-N"
"5HT2A","YWGRWBCJUGEEBA-UHFFFAOYSA-N"
"DRD2","IMWNCWRNMUKPGO-UHFFFAOYSA-N"
"DRD2","YWGRWBCJUGEEBA-UHFFFAOYSA-N"
"5HT6R","SAUBDZFGZSKYKZ-UHFFFAOYSA-N"
"ADA2C","SPBDXSGPUHCETR-JFUDTMANSA-N"
"AA3R","SPBDXSGPUHCETR-JFUDTMANSA-N"
"DRD3","SPBDXSGPUHCETR-JFUDTMANSA-N"
"HRH2","GMDCDXMAFMEDAG-BTJKTKAUSA-N"
"ACM2","DDXKWMJFZQQOPD-UHFFFAOYSA-N"
"ACM4","DDXKWMJFZQQOPD-UHFFFAOYSA-N"
"ACM1","DDXKWMJFZQQOPD-UHFFFAOYSA-N"
"AA1R","HPHNCACRSQYJMW-UHFFFAOYSA-N"
"AA2AR","HPHNCACRSQYJMW-UHFFFAOYSA-N"
"AA3R","HPHNCACRSQYJMW-UHFFFAOYSA-N"
"CCR3","CLXQASNQVOBRFA-NRFANRHFSA-N"
"CCR3","JYQOPMMBCFIFTN-GXZJQHSTSA-N"
"AA2AR","UTZXDCZJCNAOLA-UHFFFAOYSA-N"
"AA3R","UTZXDCZJCNAOLA-UHFFFAOYSA-N"
"AA1R","BXIMHQVUAHQOHY-UHFFFAOYSA-N"
"AA2AR","BXIMHQVUAHQOHY-UHFFFAOYSA-N"
"AA3R","URTPIOIKUGTKJB-UHFFFAOYSA-N"
"NK2R","DKZNWZVQLFXZER-JHOFKJSISA-N"
"NK1R","DKZNWZVQLFXZER-JHOFKJSISA-N"
"OPRD","DKZNWZVQLFXZER-JHOFKJSISA-N"
"OPRM","DKZNWZVQLFXZER-JHOFKJSISA-N"
"AA1R","BIXBUGXIDIEPGI-UHFFFAOYSA-N"
"AA2AR","BIXBUGXIDIEPGI-UHFFFAOYSA-N"
"ADA1B","RXZBMPWDPOLZGW-XMRMVWPWSA-N"
"5HT2A","ZDLXLRYZJLTEER-UHFFFAOYSA-N"
"ADA2A","RQEBRILFCMJWAD-UHFFFAOYSA-N"
"5HT1A","RQEBRILFCMJWAD-UHFFFAOYSA-N"
"DRD3","RQEBRILFCMJWAD-UHFFFAOYSA-N"
"ADA2A","WUTIBZPSZGYSGD-UHFFFAOYSA-N"
"5HT1A","WUTIBZPSZGYSGD-UHFFFAOYSA-N"
"DRD3","WUTIBZPSZGYSGD-UHFFFAOYSA-N"
"DRD2","WUTIBZPSZGYSGD-UHFFFAOYSA-N"
"ADA2A","WEXLHWFGOZCTNY-UHFFFAOYSA-N"
"5HT1A","WEXLHWFGOZCTNY-UHFFFAOYSA-N"
"DRD2","WEXLHWFGOZCTNY-UHFFFAOYSA-N"
"ADRB1","LMKMYJGZBLESNG-XPKDYRNWSA-N"
"ADRB1","LMKMYJGZBLESNG-NOLJZWGESA-N"
"ADRB1","HYNOMSZTPOUFRQ-QRTARXTBSA-N"
"ADRB1","JMWPNBKHGFORBT-KYJSFNMBSA-N"
"ADRB2","LMKMYJGZBLESNG-XPKDYRNWSA-N"
"ADRB2","LMKMYJGZBLESNG-NOLJZWGESA-N"
"ADRB2","HYNOMSZTPOUFRQ-QRTARXTBSA-N"
"ADRB2","JMWPNBKHGFORBT-KYJSFNMBSA-N"
"DRD3","LMKMYJGZBLESNG-XPKDYRNWSA-N"
"DRD3","LMKMYJGZBLESNG-NOLJZWGESA-N"
"DRD3","HYNOMSZTPOUFRQ-QRTARXTBSA-N"
"DRD3","JMWPNBKHGFORBT-KYJSFNMBSA-N"
"EDNRA","ZMZJOZFSFHZWRN-FEBBOSPPSA-N"
"CNR2","LRNWPKUMWXTQRX-KCWXNJEJSA-N"
"CNR1","LRNWPKUMWXTQRX-KCWXNJEJSA-N"
"HRH1","WSPOMRSOLSGNFJ-AUWJEWJLSA-N"
"DRD3","WSPOMRSOLSGNFJ-AUWJEWJLSA-N"
"DRD1","WSPOMRSOLSGNFJ-AUWJEWJLSA-N"
"DRD2","WSPOMRSOLSGNFJ-AUWJEWJLSA-N"
"DRD5","WSPOMRSOLSGNFJ-AUWJEWJLSA-N"
"ACM1","FIADGNVRKBPQEU-UHFFFAOYSA-N"
"5HT2B","FIADGNVRKBPQEU-UHFFFAOYSA-N"
"5HT7R","FIADGNVRKBPQEU-UHFFFAOYSA-N"
"5HT2A","FIADGNVRKBPQEU-UHFFFAOYSA-N"
"5HT2C","FIADGNVRKBPQEU-UHFFFAOYSA-N"
"DRD2","FIADGNVRKBPQEU-UHFFFAOYSA-N"
"PE2R1","PNVFGVWWQZJNKR-UHFFFAOYSA-N"
"TA2R","PNVFGVWWQZJNKR-UHFFFAOYSA-N"
"CNR2","KBDZMHUBIGWJPD-UHFFFAOYSA-N"
"CNR2","OVNVZWSCIAIPJL-UHFFFAOYSA-N"
"CNR1","KBDZMHUBIGWJPD-UHFFFAOYSA-N"
"CNR1","OVNVZWSCIAIPJL-UHFFFAOYSA-N"
"SSR2","BBXDZDQHRJCMJF-IOPUJYQWSA-N"
"SSR4","BBXDZDQHRJCMJF-IOPUJYQWSA-N"
"SSR5","BBXDZDQHRJCMJF-IOPUJYQWSA-N"
"SSR2","JYKMELCLGQMDDG-OJKZWRJASA-N"
"SSR3","JYKMELCLGQMDDG-OJKZWRJASA-N"
"SSR1","JYKMELCLGQMDDG-OJKZWRJASA-N"
"SSR5","JYKMELCLGQMDDG-OJKZWRJASA-N"
"ADA1A","DPAGUJADGMJVKD-UHFFFAOYSA-N"
"ADA1A","GVOWTPVTYQMHDU-UHFFFAOYSA-N"
"ADA1A","KFWSEMIBLPIBOC-UHFFFAOYSA-N"
"DRD3","DPAGUJADGMJVKD-UHFFFAOYSA-N"
"DRD3","GVOWTPVTYQMHDU-UHFFFAOYSA-N"
"DRD3","KFWSEMIBLPIBOC-UHFFFAOYSA-N"
"DRD2","DPAGUJADGMJVKD-UHFFFAOYSA-N"
"DRD2","GVOWTPVTYQMHDU-UHFFFAOYSA-N"
"DRD2","KFWSEMIBLPIBOC-UHFFFAOYSA-N"
"V1BR","IVHDKTQWYKESAJ-UHFFFAOYSA-N"
"ADA1A","HXSZWCAHOHIEOA-UHFFFAOYSA-N"
"DRD2","HXSZWCAHOHIEOA-UHFFFAOYSA-N"
"5HT2B","OQGNYBGVLNWSIX-UHFFFAOYSA-N"
"HRH1","OWPHKTVZEZNCMB-UHFFFAOYSA-N"
"5HT2A","OWPHKTVZEZNCMB-UHFFFAOYSA-N"
"CCR9","IBEDSNAOJOARAY-UHFFFAOYSA-N"
"ADA1A","FLGSUSWMWSZVMP-UHFFFAOYSA-N"
"ADA1B","FLGSUSWMWSZVMP-UHFFFAOYSA-N"
"HRH1","FLGSUSWMWSZVMP-UHFFFAOYSA-N"
"MCHR1","PABKXBWIZMLLJW-UHFFFAOYSA-N"
"UR2R","IFCCNHXLPWYQJO-NVHWWMOMSA-N"
"OXYR","YDPSKBZTMQDVAD-WAQYZQTGSA-N"
"V1BR","YDPSKBZTMQDVAD-WAQYZQTGSA-N"
"V1AR","YDPSKBZTMQDVAD-WAQYZQTGSA-N"
"SSR5","MYDCHOWQWXGJOS-DALHLNIMSA-N"
"OPRK","HEVKQILECXRYNK-AMEOFWRWSA-N"
"OPRM","HEVKQILECXRYNK-AMEOFWRWSA-N"
