"","TargetName","Scaffold","MolNum"
"12612","ROCK1_HUMAN","Sca89050",1
"12613","PD2R2_HUMAN","Sca89073",1
"12614","CNR1_HUMAN","Sca89073",2
"12615","HRH3_HUMAN","Sca8909",5
"12616","HRH4_RAT","Sca8909",1
"12617","HRH4_MOUSE","Sca8909",1
"12618","HRH4_HUMAN","Sca8909",16
"12619","CCKAR_HUMAN","Sca89139",1
"12620","GASR_HUMAN","Sca89139",1
"12621","OPRD_MOUSE","Sca89139",4
"12622","OPRD_HUMAN","Sca89139",4
"12623","OPRM_RAT","Sca89139",4
"12624","PDE3A_HUMAN","Sca89196",1
"12625","PDE3B_HUMAN","Sca89196",1
"12626","PDE10_HUMAN","Sca89196",1
"12627","GLR_RAT","Sca89199",2
"12628","GLR_HUMAN","Sca89199",11
"12629","GIPR_RAT","Sca89199",2
"12630","GIPR_HUMAN","Sca89199",9
"12631","ACHA7_RAT","Sca8921",11
"12632","DPP4_HUMAN","Sca8921",1
"12633","CASP8_HUMAN","Sca89238",1
"12634","CASP1_HUMAN","Sca89238",1
"12635","CASP3_HUMAN","Sca89238",1
"12636","SC6A9_HUMAN","Sca8926",29
"12637","TRPV1_RAT","Sca8926",1
"12638","DRD4_HUMAN","Sca8926",4
"12639","DRD2_HUMAN","Sca8926",2
"12640","GRM5_RAT","Sca89263",2
"12641","GRM5_HUMAN","Sca89263",2
"12642","GRM1_RAT","Sca89263",1
"12643","HRH3_RAT","Sca8928",1
"12644","HRH3_HUMAN","Sca8928",1
"12645","OPRK_HUMAN","Sca8928",1
"12646","RORG_HUMAN","Sca8928",4
"12647","YES_HUMAN","Sca89308",1
"12648","VGFR2_HUMAN","Sca89308",2
"12649","TIE2_HUMAN","Sca89308",2
"12650","5HT2C_HUMAN","Sca8931",1
"12651","ESR2_HUMAN","Sca8931",1
"12652","ESR1_HUMAN","Sca8931",1
"12653","M3K11_HUMAN","Sca89314",1
"12654","NTRK1_HUMAN","Sca89314",1
"12655","ADA10_HUMAN","Sca89316",1
"12656","ERBB2_HUMAN","Sca89316",1
"12657","MMP2_HUMAN","Sca89331",2
"12658","MMP9_HUMAN","Sca89331",1
"12659","ADA10_HUMAN","Sca89331",3
"12660","ERBB2_HUMAN","Sca89331",2
"12661","MMP14_HUMAN","Sca89334",1
"12662","MMP2_HUMAN","Sca89334",3
"12663","MMP9_HUMAN","Sca89334",2
"12664","ADA10_HUMAN","Sca89334",5
"12665","ADA17_HUMAN","Sca89334",1
"12666","LCK_HUMAN","Sca89339",4
"12667","VGFR2_HUMAN","Sca89339",3
"12668","TIE2_HUMAN","Sca89339",4
"12669","MMP2_HUMAN","Sca89342",1
"12670","ADA10_HUMAN","Sca89342",1
"12671","KCNH2_HUMAN","Sca89359",1
"12672","NK3R_HUMAN","Sca89359",1
"12673","KCNH2_HUMAN","Sca89362",1
"12674","NK3R_HUMAN","Sca89362",1
"12675","VGFR2_HUMAN","Sca89372",2
"12676","MK14_HUMAN","Sca89372",1
"12677","IGF1R_HUMAN","Sca89372",1
"12678","TIE2_HUMAN","Sca89372",8
"12679","LCK_HUMAN","Sca89375",1
"12680","VGFR2_HUMAN","Sca89375",1
"12681","TIE2_HUMAN","Sca89375",1
"12682","MMP2_HUMAN","Sca89379",1
"12683","ADA10_HUMAN","Sca89379",1
"12684","MMP3_HUMAN","Sca89388",1
"12685","MMP2_HUMAN","Sca89388",1
"12686","MMP9_HUMAN","Sca89388",1
"12687","ADA10_HUMAN","Sca89388",1
"12688","LCK_HUMAN","Sca89402",1
"12689","VGFR2_HUMAN","Sca89402",1
"12690","TIE2_HUMAN","Sca89402",1
"12691","M3K10_HUMAN","Sca89406",1
"12692","M3K11_HUMAN","Sca89406",1
"12693","DAPK3_HUMAN","Sca89406",1
"12694","M3K9_HUMAN","Sca89412",1
"12695","M3K11_HUMAN","Sca89413",7
"12696","M3K9_HUMAN","Sca89413",5
"12697","LCK_HUMAN","Sca89511",1
"12698","TIE2_HUMAN","Sca89511",1
"12699","KCNH2_HUMAN","Sca89518",1
"12700","NK3R_HUMAN","Sca89518",1
"12701","V2R_RAT","Sca89522",1
"12702","V1BR_RAT","Sca89522",1
"12703","V1AR_RAT","Sca89522",1
"12704","V2R_RAT","Sca89525",4
"12705","OXYR_RAT","Sca89525",3
"12706","V1BR_RAT","Sca89525",5
"12707","5HT2A_HUMAN","Sca89569",8
"12708","DRD3_HUMAN","Sca89569",8
"12709","DRD4_HUMAN","Sca89569",8
"12710","DRD2_HUMAN","Sca89569",8
"12711","NMDE2_HUMAN","Sca89713",15
"12712","NMDE2_HUMAN","Sca89759",1
"12713","CP2C9_HUMAN","Sca89759",1
"12714","SC6A4_HUMAN","Sca89787",1
"12715","SC6A3_HUMAN","Sca89787",1
"12716","CCR3_HUMAN","Sca89787",1
"12717","5HT2A_HUMAN","Sca8983",15
"12718","5HT2C_HUMAN","Sca8983",4
"12719","HCK_HUMAN","Sca89903",1
"12720","SRC_HUMAN","Sca89903",1
"12721","KISSR_HUMAN","Sca89920",19
"12722","5HT2A_RAT","Sca90034",1
"12723","5HT2A_HUMAN","Sca90034",7
"12724","5HT2C_HUMAN","Sca90034",1
"12725","CHK1_HUMAN","Sca90122",10
"12726","CDK7_HUMAN","Sca90122",2
"12727","CHK1_HUMAN","Sca90138",2
"12728","CDK7_HUMAN","Sca90138",1
"12729","CHK1_HUMAN","Sca90145",1
"12730","CDK7_HUMAN","Sca90145",1
"12731","CHK1_HUMAN","Sca90152",1
"12732","CDK7_HUMAN","Sca90152",1
"12733","CHK1_HUMAN","Sca90174",2
"12734","CDK7_HUMAN","Sca90174",2
"12735","CHK1_HUMAN","Sca90180",1
"12736","CDK7_HUMAN","Sca90180",1
"12737","CHK1_HUMAN","Sca90185",2
"12738","CDK7_HUMAN","Sca90185",1
"12739","CHK1_HUMAN","Sca90187",3
"12740","CDK7_HUMAN","Sca90187",3
"12741","SC6A9_RAT","Sca90192",6
"12742","SC6A9_HUMAN","Sca90192",11
"12743","SC6A9_MOUSE","Sca90192",6
"12744","V2R_HUMAN","Sca90243",9
"12745","V1AR_HUMAN","Sca90243",23
"12746","MP2K2_HUMAN","Sca90275",2
"12747","CALRL_HUMAN","Sca90275",17
"12748","IKKE_HUMAN","Sca90278",1
"12749","PLK1_HUMAN","Sca90278",1
"12750","PLK3_HUMAN","Sca90278",1
"12751","RARA_MOUSE","Sca9036",1
"12752","RARB_MOUSE","Sca9036",1
"12753","MK14_HUMAN","Sca9038",4
"12754","PRGR_HUMAN","Sca9038",4
"12755","KPCA_HUMAN","Sca90382",6
"12756","VMAT2_RAT","Sca904",13
"12757","DPP4_HUMAN","Sca904",1
"12758","DRD2_RAT","Sca904",1
"12759","FLT3_HUMAN","Sca90478",1
"12760","MK10_HUMAN","Sca90478",3
"12761","MK01_HUMAN","Sca90478",25
"12762","MK14_HUMAN","Sca90519",3
"12763","KC1D_RAT","Sca90519",3
"12764","MK14_HUMAN","Sca90520",3
"12765","MK10_HUMAN","Sca90520",1
"12766","KC1D_RAT","Sca90520",2
"12767","5HT2B_HUMAN","Sca90575",27
"12768","5HT2A_HUMAN","Sca90575",20
"12769","5HT2C_HUMAN","Sca90575",38
"12770","DYRK2_HUMAN","Sca90598",1
"12771","DYR1B_HUMAN","Sca90598",1
"12772","DYR1A_HUMAN","Sca90598",1
"12773","ADA2C_HUMAN","Sca906",2
"12774","BCL2_HUMAN","Sca90781",1
"12775","MCL1_HUMAN","Sca90781",1
"12776","BAD_HUMAN","Sca90781",1
"12777","MDR1_HUMAN","Sca90815",5
"12778","TSHR_HUMAN","Sca90815",1
"12779","ACM2_HUMAN","Sca90865",15
"12780","ACM3_HUMAN","Sca90865",22
"12781","AA1R_HUMAN","Sca90969",15
"12782","AA2AR_HUMAN","Sca90969",12
"12783","AA3R_HUMAN","Sca90969",15
"12784","NK2R_HUMAN","Sca90998",1
"12785","NK1R_HUMAN","Sca90998",1
"12786","NK3R_HUMAN","Sca90998",46
"12787","KPCL_MOUSE","Sca9105",1
"12788","KPCG_RAT","Sca9105",1
"12789","ANDR_RAT","Sca9112",1
"12790","ANDR_HUMAN","Sca9112",3
"12791","ACES_RAT","Sca91141",3
"12792","ACES_HUMAN","Sca91141",4
"12793","MDR1_HUMAN","Sca91141",5
"12794","HDAC1_HUMAN","Sca91141",1
"12795","NEP_HUMAN","Sca9117",1
"12796","ECE1_HUMAN","Sca9117",1
"12797","GHSR_HUMAN","Sca91170",20
"12798","HRH2_HUMAN","Sca91256",2
"12799","AA1R_RAT","Sca91257",1
"12800","AA2AR_RAT","Sca91257",24
"12801","AA2AR_HUMAN","Sca91257",1
"12802","ADA17_HUMAN","Sca91263",1
"12803","HYES_MOUSE","Sca91263",1
"12804","HYES_HUMAN","Sca91263",2
"12805","KCC2D_HUMAN","Sca9134",1
"12806","P2RX7_HUMAN","Sca9134",15
"12807","5HT1A_RAT","Sca91434",5
"12808","5HT7R_RAT","Sca91434",5
"12809","5HT1A_RAT","Sca91437",5
"12810","5HT1A_HUMAN","Sca91437",1
"12811","5HT7R_RAT","Sca91437",5
"12812","5HT7R_HUMAN","Sca91437",1
"12813","5HT1A_RAT","Sca91439",19
"12814","5HT1A_HUMAN","Sca91439",11
"12815","5HT7R_RAT","Sca91439",29
"12816","5HT7R_HUMAN","Sca91439",1
"12817","5HT2A_RAT","Sca91439",12
"12818","DRD2_HUMAN","Sca91439",16
"12819","C11B1_HUMAN","Sca91546",21
"12820","CP19A_HUMAN","Sca91546",33
"12821","HRH3_HUMAN","Sca9164",1
"12822","SC6A4_HUMAN","Sca9164",2
"12823","SC6A2_HUMAN","Sca9164",2
"12824","S29A1_HUMAN","Sca9164",1
"12825","PD2R2_HUMAN","Sca9164",2
"12826","CP3A4_HUMAN","Sca91704",1
"12827","CP26A_HUMAN","Sca91704",1
"12828","CP19A_HUMAN","Sca91704",1
"12829","CP24A_HUMAN","Sca91704",1
"12830","CP19A_RAT","Sca91705",1
"12831","CP19A_HUMAN","Sca91705",4
"12832","CNR2_MOUSE","Sca91711",14
"12833","CNR1_RAT","Sca91711",1
"12834","CNR1_MOUSE","Sca91711",15
"12835","CNR1_HUMAN","Sca91711",3
"12836","CP19A_RAT","Sca91713",1
"12837","CP19A_HUMAN","Sca91713",9
"12838","CP3A4_HUMAN","Sca91732",1
"12839","CP26A_HUMAN","Sca91732",4
"12840","CP2CJ_HUMAN","Sca91732",1
"12841","PDE10_HUMAN","Sca91732",1
"12842","GRM5_RAT","Sca91784",3
"12843","GRM1_RAT","Sca91784",24
"12844","GRM1_HUMAN","Sca91784",1
"12845","KCNH2_HUMAN","Sca91835",1
"12846","VGFR2_HUMAN","Sca91835",1
"12847","TMPS6_HUMAN","Sca919",1
"12848","TM11D_HUMAN","Sca919",1
"12849","ST14_HUMAN","Sca919",1
"12850","THRB_HUMAN","Sca919",4
"12851","5HT1B_HUMAN","Sca91944",2
"12852","5HT1B_HUMAN","Sca91946",4
"12853","5HT1B_HUMAN","Sca91969",1
"12854","LCK_HUMAN","Sca91989",1
"12855","SRC_HUMAN","Sca91989",6
"12856","AOFA_RAT","Sca92046",1
"12857","5HT1A_RAT","Sca92046",3
"12858","5HT2A_RAT","Sca92046",3
"12859","5HT2C_RAT","Sca92046",7
"12860","KCNA3_HUMAN","Sca92072",43
"12861","KCNA5_HUMAN","Sca92072",24
"12862","TYRO3_HUMAN","Sca92074",8
"12863","MERTK_HUMAN","Sca92074",11
"12864","UFO_HUMAN","Sca92074",7
"12865","AKT2_HUMAN","Sca92184",1
"12866","AKT2_HUMAN","Sca92187",1
"12867","MSHR_HUMAN","Sca92200",2
"12868","MC5R_HUMAN","Sca92200",1
"12869","CP3A4_HUMAN","Sca92220",10
"12870","DPP4_HUMAN","Sca92220",12
"12871","PYRD_RAT","Sca92279",1
"12872","CCR5_HUMAN","Sca92329",1
"12873","CCR2_MOUSE","Sca92329",19
"12874","CCR2_HUMAN","Sca92329",24
"12875","JAK3_HUMAN","Sca92336",1
"12876","MAPK2_HUMAN","Sca92336",21
"12877","MAPK3_HUMAN","Sca92336",1
"12878","MAPK5_HUMAN","Sca92336",2
"12879","KC1G2_HUMAN","Sca92336",6
"12880","CDC7_HUMAN","Sca92336",4
"12881","CDK1_HUMAN","Sca92337",1
"12882","MAPK2_HUMAN","Sca92337",2
"12883","MAPK5_HUMAN","Sca92337",1
"12884","CDC7_HUMAN","Sca92337",49
"12885","MAPK2_HUMAN","Sca92338",7
"12886","DYR1B_HUMAN","Sca92338",1
"12887","MAPK2_HUMAN","Sca92340",1
"12888","MAPK3_HUMAN","Sca92340",1
"12889","MAPK5_HUMAN","Sca92340",1
"12890","MC4R_HUMAN","Sca92397",18
"12891","DRD2_RAT","Sca92397",3
"12892","TRPV1_HUMAN","Sca9241",1
"12893","C11B2_HUMAN","Sca9241",3
"12894","C11B1_HUMAN","Sca9241",4
"12895","ECE1_HUMAN","Sca9241",1
"12896","PDE5A_HUMAN","Sca9241",1
"12897","PIM3_HUMAN","Sca92503",2
"12898","AKT1_HUMAN","Sca92503",8
"12899","PIM1_HUMAN","Sca92503",3
"12900","PIM2_HUMAN","Sca92503",3
"12901","PIM3_HUMAN","Sca92513",1
"12902","AKT1_HUMAN","Sca92513",1
"12903","PIM1_HUMAN","Sca92513",1
"12904","PIM2_HUMAN","Sca92513",1
"12905","THRB_HUMAN","Sca926",6
"12906","DPP8_HUMAN","Sca926",1
"12907","DPP4_HUMAN","Sca926",2
"12908","5HT1A_RAT","Sca92725",5
"12909","5HT7R_RAT","Sca92725",6
"12910","5HT2A_RAT","Sca92725",11
"12911","DRD2_RAT","Sca92725",1
"12912","5HT1A_RAT","Sca92727",7
"12913","5HT7R_RAT","Sca92727",6
"12914","5HT7R_HUMAN","Sca92727",5
"12915","5HT2A_RAT","Sca92727",13
"12916","5HT6R_HUMAN","Sca92727",1
"12917","DRD2_RAT","Sca92727",4
"12918","5HT1A_RAT","Sca92731",2
"12919","5HT7R_RAT","Sca92731",2
"12920","5HT7R_HUMAN","Sca92731",1
"12921","5HT2A_RAT","Sca92731",1
"12922","AGTRA_RAT","Sca928",1
"12923","AGTRB_RAT","Sca928",4
"12924","AGTR1_HUMAN","Sca928",9
"12925","BKRB1_RAT","Sca928",1
"12926","BKRB1_HUMAN","Sca928",6
"12927","KLKB1_HUMAN","Sca92920",1
"12928","FA10_RAT","Sca92920",1
"12929","FA10_HUMAN","Sca92920",3
"12930","THRB_HUMAN","Sca92920",1
"12931","GASR_HUMAN","Sca92941",5
"12932","GASR_MOUSE","Sca92962",1
"12933","GASR_HUMAN","Sca92962",1
"12934","TGFR1_MOUSE","Sca92983",1
"12935","TGFR1_HUMAN","Sca92983",14
"12936","ACV1B_HUMAN","Sca92983",1
"12937","MK14_HUMAN","Sca92983",2
"12938","RIPK2_HUMAN","Sca92983",1
"12939","TGFR1_MOUSE","Sca92985",1
"12940","TGFR1_HUMAN","Sca92985",9
"12941","ACV1B_HUMAN","Sca92985",1
"12942","MK14_HUMAN","Sca92985",1
"12943","KPCD1_HUMAN","Sca92985",1
"12944","RIPK2_HUMAN","Sca92985",1
"12945","SSR1_HUMAN","Sca93018",5
"12946","SSR1_HUMAN","Sca93019",3
"12947","OPRD_RAT","Sca93019",3
"12948","OPRM_RAT","Sca93019",1
"12949","SSR1_HUMAN","Sca93022",1
"12950","OPRD_RAT","Sca93022",3
"12951","OPRM_RAT","Sca93022",4
"12952","MDR1_HUMAN","Sca9305",1
"12953","5HT1A_RAT","Sca9305",4
"12954","5HT1A_HUMAN","Sca9305",1
"12955","DRD4_HUMAN","Sca9305",1
"12956","DRD2_RAT","Sca9305",1
"12957","BMP1_HUMAN","Sca93141",5
"12958","TRPV1_RAT","Sca93152",12
"12959","OPRK_HUMAN","Sca93159",15
"12960","SC6A4_RAT","Sca93165",10
"12961","SC6A4_HUMAN","Sca93165",4
"12962","SC6A3_RAT","Sca93165",18
"12963","SC6A3_HUMAN","Sca93165",19
"12964","SC6A2_HUMAN","Sca93165",1
"12965","SC6A4_RAT","Sca93172",10
"12966","SC6A4_HUMAN","Sca93172",4
"12967","SC6A3_RAT","Sca93172",18
"12968","SC6A3_HUMAN","Sca93172",19
"12969","SC6A2_HUMAN","Sca93172",1
"12970","CASP6_HUMAN","Sca93176",7
"12971","CASP7_HUMAN","Sca93176",7
"12972","CASP3_HUMAN","Sca93176",10
"12973","CCR2_MOUSE","Sca93236",2
"12974","CCR2_HUMAN","Sca93236",2
"12975","DRD4_HUMAN","Sca9329",1
"12976","DRD2_RAT","Sca9329",1
"12977","OPRD_HUMAN","Sca93295",10
"12978","OPRM_RAT","Sca93295",10
"12979","MDR1_HUMAN","Sca933",4
"12980","ABCG2_HUMAN","Sca933",7
"12981","PPARG_HUMAN","Sca933",1
"12982","CP19A_HUMAN","Sca933",1
"12983","IGF1R_HUMAN","Sca93355",31
"12984","CP2CJ_HUMAN","Sca93355",1
"12985","5HT1A_RAT","Sca9338",1
"12986","DRD4_HUMAN","Sca9338",1
"12987","DRD2_RAT","Sca9338",1
"12988","VGFR2_HUMAN","Sca93399",1
"12989","BRAF_HUMAN","Sca93399",14
"12990","DRD4_HUMAN","Sca9340",1
"12991","DRD2_RAT","Sca9340",1
"12992","CSF1R_HUMAN","Sca93401",2
"12993","PGFRA_HUMAN","Sca93401",1
"12994","VGFR2_HUMAN","Sca93401",23
"12995","EPHB4_HUMAN","Sca93401",6
"12996","5HT1A_RAT","Sca9342",1
"12997","5HT7R_RAT","Sca9342",1
"12998","DRD4_HUMAN","Sca9342",1
"12999","DRD2_RAT","Sca9342",1
"13000","5HT2A_HUMAN","Sca93443",11
"13001","5HT2C_HUMAN","Sca93443",13
"13002","5HT6R_HUMAN","Sca93443",13
"13003","DRD3_HUMAN","Sca93443",13
"13004","DRD2_HUMAN","Sca93443",13
"13005","5HT2C_HUMAN","Sca93446",1
"13006","5HT6R_HUMAN","Sca93446",1
"13007","DRD3_HUMAN","Sca93446",1
"13008","DRD2_HUMAN","Sca93446",1
"13009","AA1R_HUMAN","Sca93493",1
"13010","AA2AR_HUMAN","Sca93493",1
"13011","IKKA_HUMAN","Sca93493",1
"13012","IKKB_HUMAN","Sca93493",2
"13013","5HT1A_RAT","Sca9360",3
"13014","5HT1A_HUMAN","Sca9360",1
"13015","5HT7R_RAT","Sca9360",3
"13016","5HT7R_HUMAN","Sca9360",3
"13017","DRD4_HUMAN","Sca9360",2
"13018","MCHR1_HUMAN","Sca9360",1
"13019","CATL1_HUMAN","Sca93635",1
"13020","CATC_HUMAN","Sca93635",1
"13021","CATS_HUMAN","Sca93635",1
"13022","CATB_HUMAN","Sca93635",1
"13023","ERBB2_HUMAN","Sca93685",11
"13024","ERBB2_HUMAN","Sca93694",2
"13025","BRAF_HUMAN","Sca93694",1
"13026","ERBB2_HUMAN","Sca93707",1
"13027","BRAF_HUMAN","Sca93707",1
"13028","FOLH1_HUMAN","Sca93712",3
"13029","CNR2_HUMAN","Sca93712",2
"13030","CNR1_HUMAN","Sca93712",1
"13031","LOX5_RAT","Sca9378",5
"13032","PE2R4_HUMAN","Sca9378",1
"13033","PE2R3_HUMAN","Sca9378",3
"13034","PD2R_HUMAN","Sca9378",1
"13035","ADA1A_HUMAN","Sca93801",6
"13036","ADA1B_HUMAN","Sca93801",6
"13037","ADA1D_HUMAN","Sca93801",6
"13038","DRD2_HUMAN","Sca93801",6
"13039","ADA1A_HUMAN","Sca93803",2
"13040","ADA1B_HUMAN","Sca93803",2
"13041","ADA1D_HUMAN","Sca93803",2
"13042","DRD2_HUMAN","Sca93803",2
"13043","ADA1A_HUMAN","Sca93807",2
"13044","ADA1B_HUMAN","Sca93807",2
"13045","ADA1D_HUMAN","Sca93807",2
"13046","DRD2_HUMAN","Sca93807",2
"13047","DYR1A_RAT","Sca93810",2
"13048","CDC7_HUMAN","Sca93810",5
"13049","CLK1_HUMAN","Sca93810",13
"13050","LIMK1_HUMAN","Sca93810",1
"13051","GCR_HUMAN","Sca93856",12
"13052","DPP4_HUMAN","Sca93856",1
"13053","CP3A4_HUMAN","Sca93955",1
"13054","CXCR3_HUMAN","Sca93955",3
"13055","CXCR3_RAT","Sca93956",1
"13056","CXCR3_MOUSE","Sca93956",1
"13057","CXCR3_HUMAN","Sca93956",9
"13058","CSK21_HUMAN","Sca93991",1
"13059","CDK2_HUMAN","Sca93991",2
"13060","CDK5_HUMAN","Sca93991",3
"13061","CDK7_HUMAN","Sca93991",1
"13062","CDK9_HUMAN","Sca93991",1
"13063","CSK21_HUMAN","Sca94021",15
"13064","GCR_HUMAN","Sca94057",1
"13065","DPP4_HUMAN","Sca94057",32
"13066","AKT2_HUMAN","Sca94086",1
"13067","CXCR3_HUMAN","Sca94149",6
"13068","CNR2_HUMAN","Sca94149",3
"13069","CDK2_HUMAN","Sca94158",5
"13070","DPP4_HUMAN","Sca94158",8
"13071","MK01_HUMAN","Sca94158",27
"13072","ACHA7_RAT","Sca94209",2
"13073","DRD3_HUMAN","Sca94209",1
"13074","DRD4_HUMAN","Sca94209",1
"13075","DRD2_HUMAN","Sca94209",1
"13076","OPRX_HUMAN","Sca94209",1
"13077","KSYK_HUMAN","Sca94242",4
"13078","MK08_HUMAN","Sca94242",1
"13079","MK01_HUMAN","Sca94242",1
"13080","IGF1R_HUMAN","Sca94254",1
"13081","MK08_HUMAN","Sca94254",2
"13082","ESR2_RAT","Sca94295",2
"13083","ESR2_HUMAN","Sca94295",11
"13084","ESR1_RAT","Sca94295",2
"13085","ESR1_HUMAN","Sca94295",11
"13086","HDA11_HUMAN","Sca94309",1
"13087","HDAC3_HUMAN","Sca94309",2
"13088","HDAC8_HUMAN","Sca94309",1
"13089","CP2D6_HUMAN","Sca94313",3
"13090","DPP9_HUMAN","Sca94313",1
"13091","HYES_HUMAN","Sca94364",27
"13092","RAF1_HUMAN","Sca94364",1
"13093","DRD2_HUMAN","Sca94370",1
"13094","MCHR1_RAT","Sca94370",1
"13095","MAP2_MOUSE","Sca94397",3
"13096","MAP2_HUMAN","Sca94397",23
"13097","MAP2_HUMAN","Sca94422",38
"13098","CHK1_HUMAN","Sca94494",2
"13099","AKT1_HUMAN","Sca94494",1
"13100","BKRB2_HUMAN","Sca9456",41
"13101","5HT1A_HUMAN","Sca94589",1
"13102","5HT2A_HUMAN","Sca94589",1
"13103","5HT2C_HUMAN","Sca94589",1
"13104","DRD3_HUMAN","Sca94589",1
"13105","DRD2_HUMAN","Sca94589",1
"13106","5HT1A_HUMAN","Sca94591",1
"13107","5HT2A_HUMAN","Sca94591",1
"13108","5HT2C_HUMAN","Sca94591",1
"13109","DRD3_HUMAN","Sca94591",1
"13110","5HT1A_HUMAN","Sca94593",2
"13111","5HT2A_HUMAN","Sca94593",2
"13112","5HT2C_HUMAN","Sca94593",2
"13113","DRD3_HUMAN","Sca94593",2
"13114","DRD2_HUMAN","Sca94593",1
"13115","SC6A4_RAT","Sca946",7
"13116","SC6A3_RAT","Sca946",7
"13117","DRD2_RAT","Sca946",1
"13118","OPRD_HUMAN","Sca946",1
"13119","OPRK_HUMAN","Sca946",3
"13120","OPRM_HUMAN","Sca946",3
"13121","AA2AR_HUMAN","Sca9470",1
"13122","AA3R_RAT","Sca9470",1
"13123","AA3R_HUMAN","Sca9470",4
"13124","LCK_HUMAN","Sca94701",1
"13125","BRAF_HUMAN","Sca94701",6
"13126","KIT_HUMAN","Sca94702",2
"13127","PGFRB_HUMAN","Sca94702",2
"13128","LCK_HUMAN","Sca94702",2
"13129","SRC_HUMAN","Sca94702",1
"13130","BRAF_HUMAN","Sca94702",7
"13131","FYN_HUMAN","Sca94702",2
"13132","5HT3A_RAT","Sca9471",16
"13133","5HT1B_RAT","Sca9472",6
"13134","5HT1A_RAT","Sca9472",8
"13135","5HT2A_RAT","Sca9472",5
"13136","5HT2C_RAT","Sca9472",3
"13137","5HT3A_RAT","Sca9472",15
"13138","KIT_HUMAN","Sca94737",1
"13139","CSF1R_HUMAN","Sca94737",1
"13140","SRC_HUMAN","Sca94737",1
"13141","VGFR2_HUMAN","Sca94737",1
"13142","AGTRA_RAT","Sca948",2
"13143","AGTR1_HUMAN","Sca948",1
"13144","PTN1_HUMAN","Sca94827",15
"13145","PTN2_HUMAN","Sca94827",11
"13146","CHLE_HUMAN","Sca94841",8
"13147","ACES_HUMAN","Sca94841",17
"13148","BACE1_HUMAN","Sca94841",1
"13149","AGTRA_RAT","Sca949",2
"13150","AGTR2_RAT","Sca949",1
"13151","AGTR2_HUMAN","Sca949",2
"13152","AGTR1_HUMAN","Sca949",2
"13153","SCNAA_HUMAN","Sca949",2
"13154","SCN9A_HUMAN","Sca949",5
"13155","DRD4_HUMAN","Sca94930",1
"13156","DRD1_HUMAN","Sca94930",2
"13157","DRD2_HUMAN","Sca94930",2
"13158","DRD5_HUMAN","Sca94930",2
"13159","PTH1R_HUMAN","Sca94977",11
"13160","AA2AR_HUMAN","Sca950",7
"13161","SCN9A_HUMAN","Sca950",4
"13162","GRM5_HUMAN","Sca950",2
"13163","V1BR_HUMAN","Sca95001",11
"13164","GHSR_HUMAN","Sca95001",1
"13165","CP3A4_HUMAN","Sca95001",1
"13166","5HT2C_HUMAN","Sca95001",1
"13167","V1BR_HUMAN","Sca95005",4
"13168","GHSR_HUMAN","Sca95005",1
"13169","HYES_HUMAN","Sca95071",39
"13170","ELNE_HUMAN","Sca95167",1
"13171","THRB_HUMAN","Sca95167",1
"13172","ELNE_HUMAN","Sca95169",1
"13173","THRB_HUMAN","Sca95169",1
"13174","GCR_HUMAN","Sca9527",9
"13175","VGFR2_HUMAN","Sca9527",1
"13176","PRGR_HUMAN","Sca9527",1
"13177","MCR_HUMAN","Sca9527",2
"13178","CAH9_HUMAN","Sca95283",1
"13179","CAH2_HUMAN","Sca95283",1
"13180","CAH1_HUMAN","Sca95283",1
"13181","CAH12_HUMAN","Sca95283",1
"13182","MTOR_HUMAN","Sca95283",1
"13183","GLP1R_RAT","Sca95335",1
"13184","GLP1R_HUMAN","Sca95335",1
"13185","CAH7_HUMAN","Sca9539",5
"13186","CAH9_HUMAN","Sca9539",4
"13187","CAH2_HUMAN","Sca9539",5
"13188","CAH4_HUMAN","Sca9539",2
"13189","CAH5A_HUMAN","Sca9539",3
"13190","CAH14_HUMAN","Sca9539",2
"13191","V1AR_HUMAN","Sca95397",10
"13192","MDR1_HUMAN","Sca95483",2
"13193","CP3A4_HUMAN","Sca95483",1
"13194","CP2CJ_HUMAN","Sca95483",1
"13195","CP2C9_HUMAN","Sca95483",1
"13196","CHK1_HUMAN","Sca95622",18
"13197","DPP4_HUMAN","Sca95786",2
"13198","CATS_HUMAN","Sca95786",3
"13199","HRH3_HUMAN","Sca9591",1
"13200","SC5A1_HUMAN","Sca9591",14
"13201","SC5A2_RAT","Sca9591",1
"13202","SC5A2_HUMAN","Sca9591",112
"13203","SC5A2_MOUSE","Sca9591",15
"13204","SC5A4_HUMAN","Sca9591",2
"13205","AOFA_HUMAN","Sca960",8
"13206","AOFB_HUMAN","Sca960",17
"13207","GRM5_HUMAN","Sca960",1
"13208","GSK3B_HUMAN","Sca960",3
"13209","HRH3_HUMAN","Sca96007",1
"13210","SC6A4_HUMAN","Sca96007",1
"13211","GRM4_HUMAN","Sca96008",4
"13212","GRM1_HUMAN","Sca96008",4
"13213","HRH3_HUMAN","Sca96011",2
"13214","SC6A4_HUMAN","Sca96011",6
"13215","HRH3_HUMAN","Sca96015",1
"13216","SC6A4_HUMAN","Sca96015",1
"13217","HRH3_HUMAN","Sca96018",1
"13218","SC6A4_HUMAN","Sca96018",1
"13219","CAH7_HUMAN","Sca96077",2
"13220","CAH9_HUMAN","Sca96077",2
"13221","CAH2_HUMAN","Sca96077",2
"13222","CAH4_HUMAN","Sca96077",1
